InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2021216192,"8/27/2021 9:33:15 AM","1202 PARK AVE","          ",1690950.63,1136933.5,"ASSIST CITIZEN",,"20E ",Friday,09
2021216188,"8/27/2021 9:28:31 AM","2426 CALDER CT","          ",1696713.5,1119684.88,BURGLARY,,"80S ",Friday,09
2021216187,"8/27/2021 9:28:23 AM","1201-A GRINDSTONE PKWY","          ",1690399.25,1121329.75,DISTURBANCE,2021008253,"60E ",Friday,09
2021216185,"8/27/2021 9:26:21 AM","606 S WILLIAM ST","          ",1692466.5,1132658,"ASSIST CITIZEN",,"70E ",Friday,09
2021216180,"8/27/2021 9:22:47 AM","3100 WINGATE CT","          ",1699777.5,1137508.88,"TRESPASS SUBJECT",,"80N ",Friday,09
2021216179,"8/27/2021 9:22:33 AM","6815 STEPHENS STATION RD","          ",1706915.88,1162307.38,"911 CHECKS",,"30N ",Friday,09
2021216176,"8/27/2021 9:18:22 AM","I70 DR SE/N KEENE ST","          ",1700446.38,1138913.5,"TRAFFIC STOP",,"80N ",Friday,09
2021216172,"8/27/2021 9:09:33 AM","1104-HIGH N PROVIDENCE RD","          ",1688345.5,1139686.63,"911 CHECKS",,"20E ",Friday,09
2021216169,"8/27/2021 9:05:28 AM","1607 ROSS ST","          ",1692622.38,1132650.38,"ASSIST CITIZEN",,"70E ",Friday,09
2021216167,"8/27/2021 9:04:10 AM","415-3 CONLEY RD","          ",1698262.5,1136622.75,"CHECK AREA",,"80N ",Friday,09
2021216166,"8/27/2021 9:03:35 AM","1000-4100 W NIFONG BLVD","          ",1681775.75,1119288,"911 CHECKS",,"60W ",Friday,09
2021216157,"8/27/2021 8:56:28 AM","1903 N PROVIDENCE RD","          ",1687447.25,1143063.75,"SUSPICIOUS PERSON",2021008251,"10E ",Friday,08
2021216156,"8/27/2021 8:54:29 AM","2110 WOODLEA DR","          ",1695179.13,1132126.75,"ASSIST CITIZEN",,"80S ",Friday,08
2021216155,"8/27/2021 8:53:52 AM","610 COOPER DRIVE NORTH","          ",1688478.13,1119760.75,"LAW ALARM",,"60E ",Friday,08
2021216149,"8/27/2021 8:49:25 AM","3206 CLARK LN","          ",1700151.5,1139669.38,"LEAVING THE SCENE ACCIDENT",,"40W ",Friday,08
2021216146,"8/27/2021 8:45:09 AM","2609-101 E BROADWAY","          ",1697802.88,1133914.5,"CHECK SUBJECT",,"80S ",Friday,08
2021216143,"8/27/2021 8:43:49 AM","2609-101 E BROADWAY","          ",1697802.88,1133914.5,"TRESPASS SUBJECT",,"80S ",Friday,08
2021216137,"8/27/2021 8:38:28 AM","1909 VANDIVER DR","          ",1695077.38,1142914,"TRESPASS SUBJECT",,"30S ",Friday,08
2021216130,"8/27/2021 8:23:10 AM","111-1 E BROADWAY","          ",1687228,1135582.63,FRAUD,2021008252,"50E ",Friday,08
2021216129,"8/27/2021 8:22:17 AM","2012-L15 W ASH ST","          ",1677488.88,1136699.88,DISTURBANCE,,"50E ",Friday,08
2021216128,"8/27/2021 8:21:55 AM","1211 E BROADWAY","          ",1690744.5,1135475.75,"ASSIST OFFICER",,"70E ",Friday,08
2021216126,"8/27/2021 8:20:36 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Friday,08
2021216123,"8/27/2021 8:17:57 AM","2401 THORNBERRY DR","          ",1696720.38,1150888.63,"LAW ALARM",,"30N ",Friday,08
2021216118,"8/27/2021 8:12:01 AM","2609-210 E BROADWAY","          ",1697916.88,1134001.38,"LAW ALARM",,"80S ",Friday,08
2021216115,"8/27/2021 8:09:09 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Friday,08
2021216113,"8/27/2021 8:08:04 AM","N WEST BLVD/W WORLEY ST","          ",1682278.75,1138227.13,ACCIDENT,,"20W ",Friday,08
2021216108,"8/27/2021 8:02:44 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,08
2021216106,"8/27/2021 8:02:24 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,08
2021216102,"8/27/2021 7:57:21 AM","2400-A BERNADETTE DR","          ",1675190.75,1139969.13,"911 CHECKS",,"10W ",Friday,07
2021216097,"8/27/2021 7:36:41 AM","1613 HINKSON AVE","          ",1692959.88,1137468.75,"911 CHECKS",,"70E ",Friday,07
2021216096,"8/27/2021 7:36:00 AM","2333 CHAPEL HILL RD","          ",1676233.75,1128723.63,"911 CHECKS",,"50W ",Friday,07
2021216088,"8/27/2021 7:22:59 AM","213 WILD GINGER CT","          ",1671378,1138620,"911 CHECKS",,"50W ",Friday,07
2021216086,"8/27/2021 7:19:43 AM","3600-BLK W WORLEY ST","          ",1672095.38,1139012.75,"ANIMAL COMPLAINT",,"50W ",Friday,07
2021216085,"8/27/2021 7:13:40 AM","2104 CAROL DR","          ",1706353.75,1142912.63,DISTURBANCE,2021008250,"40E ",Friday,07
2021216077,"8/27/2021 6:49:51 AM","E BUSINESS LOOP 70/RANGE LINE ST","          ",1690228.38,1139946.5,"TRAFFIC HAZARD",,"20E ",Friday,06
2021216076,"8/27/2021 6:45:29 AM","5451 S BETHEL CHURCH RD","          ",1684296.88,1113067.38,"ANIMAL COMPLAINT",,"60W ",Friday,06
2021216074,"8/27/2021 6:41:15 AM","4803 ANGELO CT","          ",1707584.13,1141963.5,TRESPASSING,,"40E ",Friday,06
2021216072,"8/27/2021 6:39:38 AM","201-243 E TEXAS AVE","          ",1687266.38,1142265.5,"SUSPICIOUS PERSON",,"10E ",Friday,06
2021216071,"8/27/2021 6:37:36 AM","RANGE LINE ST/BEAR CREEK TRL","          ",1689726.75,1144062.13,"ANIMAL COMPLAINT",,"30S ",Friday,06
2021216063,"8/27/2021 5:29:01 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,05
2021216061,"8/27/2021 5:26:35 AM","1301 TORREY PINES DR","          ",1680419.88,1121110.63,"LAW ALARM",,"60W ",Friday,05
2021216053,"8/27/2021 4:57:14 AM","900 MOSS ST","          ",1694000.25,1138715.63,"911 CHECKS",,"70E ",Friday,04
2021216044,"8/27/2021 4:43:22 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,04
2021216043,"8/27/2021 4:42:41 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK BUILDING",,"80A ",Friday,04
2021216042,"8/27/2021 4:42:09 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,04
2021216041,"8/27/2021 4:36:20 AM","1712 N PROVIDENCE RD","          ",1687828.63,1142443.38,"SUSPICIOUS VEHICLE",,"10E ",Friday,04
2021216033,"8/27/2021 4:10:19 AM","1512 ROSEMARY LN","          ",1692225.75,1133116.75,"911 CHECKS",,"70E ",Friday,04
2021216030,"8/27/2021 4:01:07 AM","E BROADWAY/SHORT ST","          ",1690370.5,1135371,DISTURBANCE,,"70D ",Friday,04
2021216025,"8/27/2021 3:30:16 AM","1630 BOLD RULER CT","          ",1693379.88,1152962.88,"SUSPICIOUS INCIDENT",,"30N ",Friday,03
2021216021,"8/27/2021 3:18:46 AM","212 CORPORATE LAKE DR","          ",1687091.13,1114893.38,"LAW ALARM",,"60W ",Friday,03
2021216013,"8/27/2021 2:55:15 AM","625-1119N S FOURTH ST","          ",1687776.25,1133039.75,DISTURBANCE,,"70E ",Friday,02
2021215997,"8/27/2021 2:16:14 AM","1405 GRINDSTONE PKWY","          ",1691598.75,1121738.88,VANDALISM,2021008246,"60E ",Friday,02
2021215994,"8/27/2021 2:09:24 AM","1201-A GRINDSTONE PKWY","          ",1690399.25,1121329.75,VANDALISM,2021008245,"60E ",Friday,02
2021215993,"8/27/2021 2:09:20 AM","1708 GARRISON PL","          ",1672519.38,1129140,HARASSMENT,,"50W ",Friday,02
2021215989,"8/27/2021 2:04:49 AM","2402 PARIS RD","          ",1696912,1143376.88,LARCENY,,"40W ",Friday,02
2021215988,"8/27/2021 2:03:19 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,02
2021215985,"8/27/2021 1:56:41 AM","1010 E GREEN MEADOWS RD","          ",1689297.75,1120637.63,"LAW ALARM",,"60E ",Friday,01
2021215980,"8/27/2021 1:47:07 AM","600 SILVEY ST","          ",1672050.75,1139937.88,LARCENY,,"50W ",Friday,01
2021215977,"8/27/2021 1:44:43 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK BUILDING",,"80A ",Friday,01
2021215974,"8/27/2021 1:43:18 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,01
2021215972,"8/27/2021 1:40:11 AM","1607-1 RICHARDSON ST","          ",1692821.25,1136788.38,"SUSPICIOUS PERSON",,"70E ",Friday,01
2021215971,"8/27/2021 1:39:09 AM","BETHEL ST/W SOUTHAMPTON DR","          ",1684536.38,1116770,LARCENY,,"60W ",Friday,01
2021215968,"8/27/2021 1:37:19 AM","1900 I70 DR SW","          ",1678208.63,1140599.63,"911 CHECKS",,"10W ",Friday,01
2021215967,"8/27/2021 1:36:20 AM","909 CHERRY ST","          ",1689583.38,1135051.75,"LAW ALARM",,"70D ",Friday,01
2021215966,"8/27/2021 1:34:34 AM","S COLLEGE AVE/E STADIUM BLVD","          ",1690744.38,1129267.88,"TRAFFIC STOP",,MUG2,Friday,01
2021215963,"8/27/2021 1:26:38 AM","E ASH ST/N PROVIDENCE RD","          ",1687565.38,1136176.38,"CHECK SUBJECT",,"50E ",Friday,01
2021215959,"8/27/2021 1:19:56 AM","11-BLK N TENTH ST","          ",1689753.13,1135411,ASSAULT,,"70D ",Friday,01
2021215955,"8/27/2021 1:12:37 AM","5031-F S PROVIDENCE RD","          ",1686301.25,1114620.25,DISTURBANCE,,"60E ",Friday,01
2021215954,"8/27/2021 1:12:03 AM","3001 S PROVIDENCE RD","          ",1686763.5,1123291.88,DISTURBANCE,,"60E ",Friday,01
2021215953,"8/27/2021 1:08:57 AM","922 RANGE LINE ST","          ",1690239.25,1138571.38,"CHECK BUILDING",,"20E ",Friday,01
2021215951,"8/27/2021 1:06:59 AM","1013 E BROADWAY","          ",1689905.88,1135427,DISTURBANCE,,"70D ",Friday,01
2021215948,"8/27/2021 1:02:20 AM","200-BLK S COLLEGE AVE","          ",1691065.75,1134583.13,DISTURBANCE,,"70E ",Friday,01
2021215947,"8/27/2021 1:01:58 AM","3615 SOUTHLAND DR","          ",1692683.88,1120861,VANDALISM,2021008243,"60E ",Friday,01
2021215945,"8/27/2021 1:00:30 AM","1301-101 GRINDSTONE PKWY","          ",1691121.75,1121210.25,BURGLARY,2021008242,"60E ",Friday,01
2021215939,"8/27/2021 12:55:21 AM","1209 LOCUST ST","          ",1690805.38,1134679.88,"PEACE DISTURBANCE",,"70E ",Friday,00
2021215938,"8/27/2021 12:51:57 AM","1111-BLK E BROADWAY","          ",1690370.5,1135371,DISTURBANCE,,"70D ",Friday,00
2021215937,"8/27/2021 12:51:33 AM","ROGERS ST/NICHOLS ST","          ",1690549.75,1137138.38,"CHECK SUBJECT",,"20E ",Friday,00
2021215936,"8/27/2021 12:46:28 AM","WILKES BLVD/PANNELL ST","          ",1690417,1138494.13,"CHECK SUBJECT",,"20E ",Friday,00
2021215934,"8/27/2021 12:45:24 AM","1413 GRINDSTONE PLAZA DR","          ",1691550.38,1120910.5,BURGLARY,2021008241,"60E ",Friday,00
2021215931,"8/27/2021 12:39:05 AM","WILKES BLVD/PANNELL ST","          ",1690417,1138494.13,"TRAFFIC STOP",2021008244,"20E ",Friday,00
2021215930,"8/27/2021 12:38:31 AM","CREASY SPRINGS RD/W TEXAS AVE","          ",1682360.75,1141848.13,"TRAFFIC STOP",,"10E ",Friday,00
2021215925,"8/27/2021 12:29:11 AM","825-601 ELM ST","          ",1689343.63,1134316.63,DISTURBANCE,,"70D ",Friday,00
2021215923,"8/27/2021 12:26:53 AM","1700 FORUM BLVD","          ",1680175.38,1128472.38,"TRAFFIC STOP",2021008240,"50W ",Friday,00
2021215922,"8/27/2021 12:24:50 AM","E BUSINESS LOOP 70/CONLEY RD","          ",1698972,1137511.25,"TRAFFIC STOP",,"80N ",Friday,00
2021215917,"8/27/2021 12:15:42 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Friday,00
2021215915,"8/27/2021 12:12:41 AM","1110 I70 DR SW","          ",1681569.5,1139974.75,"LAW ALARM",,"20W ",Friday,00
2021215913,"8/27/2021 12:11:20 AM","400 N PROVIDENCE RD","          ",1687744.38,1137126.88,"CHECK SUBJECT",2021008238,"20E ",Friday,00
2021215911,"8/27/2021 12:10:54 AM","623 W BUSINESS LOOP 70","          ",1684255.38,1140630.25,"SUSPICIOUS VEHICLE",,"20W ",Friday,00
2021215910,"8/27/2021 12:05:34 AM","909 CHERRY ST","          ",1689583.38,1135051.75,"LAW ALARM",,"70D ",Friday,00
2021215908,"8/27/2021 12:04:29 AM","800-BLK E WALNUT ST","          ",1689183.13,1135759.13,"911 CHECKS",,"70D ",Friday,00
2021215907,"8/27/2021 12:03:26 AM","1093 E BROADWAY","          ",1690019.63,1135378.38,"FOOT PATROL",,"70D ",Friday,00
2021215904,"8/27/2021 12:01:49 AM","601-206 S FIFTH ST","          ",1687830,1132874,DISTURBANCE,,"70E ",Friday,00
2021215899,"8/26/2021 11:54:43 PM","PARK AVE/N NINTH ST","          ",1689452.63,1136487.25,DISTURBANCE,,"20E ",Thursday,23
2021215898,"8/26/2021 11:52:04 PM","1501-103 VANDIVER DR","          ",1692289.25,1142705.13,DISTURBANCE,,"30S ",Thursday,23
2021215895,"8/26/2021 11:49:20 PM","4304 S BEARFIELD RD","          ",1696274,1117045.25,"MISSING PERSON",2021008239,"60E ",Thursday,23
2021215891,"8/26/2021 11:46:33 PM","S COLLEGE AVE/BASS AVE","          ",1691064.38,1134490.13,"TRAFFIC STOP",2021008237,"70E ",Thursday,23
2021215889,"8/26/2021 11:43:51 PM","115 ORR ST","          ",1690222.25,1135830.63,"CHECK SUBJECT",,"70D ",Thursday,23
2021215886,"8/26/2021 11:38:05 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Thursday,23
2021215885,"8/26/2021 11:34:12 PM","CONNECTOR NB/CONLEY RD","          ",1699482.25,1138245.25,"TRAFFIC STOP",,"80N ",Thursday,23
2021215884,"8/26/2021 11:32:00 PM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,HARASSMENT,,"30S ",Thursday,23
2021215883,"8/26/2021 11:31:50 PM","N EIGHTH ST/ROGERS ST","          ",1689238.13,1137267.38,DISTURBANCE,,"20E ",Thursday,23
2021215880,"8/26/2021 11:28:52 PM","902 RANGE LINE ST","          ",1690288.88,1138604,"CHECK SUBJECT",,"20E ",Thursday,23
2021215878,"8/26/2021 11:22:56 PM","3720-101 ASPEN HEIGHTS PKWY","          ",1697067.75,1120040.5,"KEEP THE PEACE",,"80S ",Thursday,23
2021215876,"8/26/2021 11:22:32 PM","115 ORR ST","          ",1690222.25,1135830.63,"SUSPICIOUS PERSON",,"70D ",Thursday,23
2021215873,"8/26/2021 11:16:47 PM","3406-53 RANGE LINE ST","          ",1690568.13,1147439.13,DISTURBANCE,,"30S ",Thursday,23
2021215871,"8/26/2021 11:11:27 PM","S COLLEGE AVE/UNIVERSITY AVE","          ",1691028.75,1133532.75,"TRAFFIC STOP",,MUG2,Thursday,23
2021215869,"8/26/2021 11:09:36 PM","AMERICUS DR/HOCKADAY PL","          ",1694119.75,1152406.25,DISTURBANCE,,"30N ",Thursday,23
2021215868,"8/26/2021 11:07:54 PM","1603-D UNIVERSITY AVE","          ",1692531.75,1133687,DISTURBANCE,,"70E ",Thursday,23
2021215867,"8/26/2021 11:03:13 PM","1700-BLK W BROADWAY","          ",1679259.88,1135940.38,"TRAFFIC STOP",,"50E ",Thursday,23
2021215866,"8/26/2021 11:02:44 PM","E BUSINESS LOOP 70/CONLEY RD","          ",1698972,1137511.25,"TRAFFIC STOP",,"80N ",Thursday,23
2021215865,"8/26/2021 11:02:30 PM","S STADIUM BLVD/ROLLINS RD","          ",1676949,1133578.63,"TRAFFIC STOP",,"50E ",Thursday,23
2021215864,"8/26/2021 11:01:34 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Thursday,23
2021215861,"8/26/2021 10:59:31 PM","1305 GRINDSTONE PKWY","          ",1691394.75,1121344.13,"911 CHECKS",,"60E ",Thursday,22
2021215860,"8/26/2021 10:59:01 PM","SUNDECK DR/SLOPE ST","          ",1694773.13,1145803.63,DISTURBANCE,,"30S ",Thursday,22
2021215859,"8/26/2021 10:57:05 PM","2900 S OLD 63","          ",1696041,1123071.75,"SUSPICIOUS INCIDENT",,"80S ",Thursday,22
2021215856,"8/26/2021 10:52:22 PM","2904 RANGE LINE ST","          ",1689976.88,1145845.75,DISTURBANCE,,"30S ",Thursday,22
2021215855,"8/26/2021 10:50:47 PM","E BROADWAY/N FIRST ST","          ",1686959.75,1135436.63,"TRAFFIC STOP",,"50E ",Thursday,22
2021215852,"8/26/2021 10:48:23 PM","2935 LEEWAY DR","          ",1698956.75,1148305.5,"911 CHECKS",,"30N ",Thursday,22
2021215851,"8/26/2021 10:47:35 PM","1115 KENNESAW RIDGE RD","          ",1690768,1148837.75,DISTURBANCE,,"30S ",Thursday,22
2021215850,"8/26/2021 10:47:12 PM","1100 MADISON ST","          ",1684817.25,1139842.63,"911 CHECKS",,"20W ",Thursday,22
2021215848,"8/26/2021 10:40:06 PM","CLARK LN/MCKEE ST","          ",1705931.75,1139822.13,"ASSIST OFFICER",,"40E ",Thursday,22
2021215846,"8/26/2021 10:37:43 PM","2306 E BUSINESS LOOP 70","          ",1696217.88,1139715.5,"TRESPASS SUBJECT",,"40W ",Thursday,22
2021215844,"8/26/2021 10:31:38 PM","105 W BROADWAY","          ",1686037.25,1135681.38,"LEAVING THE SCENE ACCIDENT",2021008236,"50E ",Thursday,22
2021215838,"8/26/2021 10:22:55 PM","KOALA DR/RAIN FOREST PKWY","          ",1689356.75,1149234.75,DISTURBANCE,,"10E ",Thursday,22
2021215833,"8/26/2021 10:13:54 PM","5 PENDLETON ST","          ",1686430,1137520.13,"CHECK SUBJECT",,"20W ",Thursday,22
2021215831,"8/26/2021 10:10:03 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Thursday,22
2021215827,"8/26/2021 10:02:37 PM","1025-A E BROADWAY","          ",1689990,1135426.5,"911 CHECKS",,"70D ",Thursday,22
2021215826,"8/26/2021 10:01:05 PM","1774 W WORLEY ST","          ",1678581.38,1138673.13,"FOOT PATROL",,"10W ",Thursday,22
2021215821,"8/26/2021 9:53:22 PM","E BROADWAY/N FIRST ST","          ",1686959.75,1135436.63,"TRAFFIC STOP",,"50E ",Thursday,21
2021215820,"8/26/2021 9:49:10 PM","700-BLK LYON ST","          ",1688763.13,1136882.38,DISTURBANCE,,"20E ",Thursday,21
2021215816,"8/26/2021 9:39:46 PM","CONLEY RD/N HWY 63 SB","          ",1699120,1137608.38,"CHECK SUBJECT",,"80N ",Thursday,21
2021215809,"8/26/2021 9:28:27 PM","1612 N PROVIDENCE RD","          ",1688133.75,1142247.63,"CHECK SUBJECT",,"10E ",Thursday,21
2021215808,"8/26/2021 9:28:03 PM","415-3 CONLEY RD","          ",1698262.5,1136622.75,"SUSPICIOUS PERSON",,"80N ",Thursday,21
2021215807,"8/26/2021 9:27:42 PM","411 S PROVIDENCE RD","          ",1687408.63,1133638.88,"TRAFFIC STOP",,"50E ",Thursday,21
2021215805,"8/26/2021 9:18:36 PM","1517-104 E WALNUT ST","          ",1692403.88,1135827.75,"911 CHECKS",,"70E ",Thursday,21
2021215798,"8/26/2021 9:07:42 PM","304-100 S NINTH ST","          ",1689488.75,1134203.5,ASSAULT,,"70D ",Thursday,21
2021215797,"8/26/2021 9:07:32 PM","508 E NIFONG BLVD","          ",1688240.5,1120063,"911 CHECKS",,"60E ",Thursday,21
2021215791,"8/26/2021 8:55:54 PM","1001 CHERRY ST","          ",1689832.88,1135037.63,"CHECK THE WELFARE",,"70D ",Thursday,20
2021215790,"8/26/2021 8:54:39 PM","2500 I70 DR SW","          ",1675632.5,1141294.75,TRESPASSING,,"10W ",Thursday,20
2021215789,"8/26/2021 8:54:14 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Thursday,20
2021215788,"8/26/2021 8:52:46 PM","101 W SEXTON RD","          ",1686232.25,1138695.5,"CIVIL MATTER",,"20W ",Thursday,20
2021215787,"8/26/2021 8:51:23 PM","103-B BUCKNER ST","          ",1676791.75,1137315.38,"SHOTS HEARD",,"50E ",Thursday,20
2021215782,"8/26/2021 8:47:05 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Thursday,20
2021215778,"8/26/2021 8:42:25 PM","301 CAMPUSVIEW DR","          ",1687136.38,1125261.5,DISTURBANCE,,"60E ",Thursday,20
2021215776,"8/26/2021 8:41:18 PM","3601 GRANT CT","          ",1671902.88,1126535.88,"911 CHECKS",,"50W ",Thursday,20
2021215774,"8/26/2021 8:39:11 PM","21-O CONLEY RD","          ",1698407.13,1134435.5,"LAW ALARM",,"80N ",Thursday,20
2021215772,"8/26/2021 8:38:48 PM","2116 BERNADETTE DR","          ",1676874.13,1140245.88,"911 CHECKS",,"10W ",Thursday,20
2021215768,"8/26/2021 8:33:13 PM","310 ALEXANDER AVE","          ",1684920.25,1137125.38,"MISSING PERSON",2021008235,"20W ",Thursday,20
2021215760,"8/26/2021 8:25:41 PM","S OLD 63/E STADIUM BLVD","          ",1694042.88,1128310.88,"TRAFFIC HAZARD",,"80S ",Thursday,20
2021215758,"8/26/2021 8:22:01 PM","17 N NINTH ST","          ",1689400.75,1135612.63,"ASSIST OFFICER",,"70D ",Thursday,20
2021215757,"8/26/2021 8:20:07 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Thursday,20
2021215756,"8/26/2021 8:19:33 PM","5855 SCOTT BLVD","          ",1668836.88,1111565.5,"LAW ALARM",,"60W ",Thursday,20
2021215753,"8/26/2021 8:16:56 PM","5133 ALPINE RIDGE DR","          ",1687549.5,1154907.25,"TRAFFIC HAZARD",,"10E ",Thursday,20
2021215752,"8/26/2021 8:16:05 PM","2900-4102 S OLD 63","          ",1696012.63,1123341.63,"TRESPASS SUBJECT",,"80S ",Thursday,20
2021215750,"8/26/2021 8:14:22 PM","W STADIUM BLVD/S WEST BLVD","          ",1682231,1130843.88,"TRAFFIC HAZARD",,"50E ",Thursday,20
2021215749,"8/26/2021 8:09:06 PM","S PROVIDENCE RD/E BURNAM RD","          ",1687794.38,1131819.5,TRAFFIC,,"60E ",Thursday,20
2021215746,"8/26/2021 8:04:24 PM","ASPEN RIDGE DR/SNOW MASS DR","          ",1687614.88,1155587.88,"911 CHECKS",,"10E ",Thursday,20
2021215740,"8/26/2021 7:59:02 PM","213 E BUSINESS LOOP 70","          ",1687535.13,1140334.63,"911 CHECKS",,"20E ",Thursday,19
2021215739,"8/26/2021 7:53:45 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Thursday,19
2021215733,"8/26/2021 7:41:40 PM","2935-C LEEWAY DR","          ",1698986.38,1148305.25,LARCENY,,"30N ",Thursday,19
2021215725,"8/26/2021 7:35:43 PM","1534 BODIE DR","          ",1693030.13,1155649,VANDALISM,,"30N ",Thursday,19
2021215723,"8/26/2021 7:32:33 PM","7000-504A N BUCKINGHAM SQ","          ",1703171.75,1163310.13,"PARKING VIOLATION",,"30N ",Thursday,19
2021215721,"8/26/2021 7:26:00 PM","3211-A CLARK LN","          ",1700093.75,1140085.13,"CHECK SUBJECT",,"40W ",Thursday,19
2021215717,"8/26/2021 7:12:26 PM","1507 BODIE DR","          ",1692585.13,1155538.63,DISTURBANCE,,"30N ",Thursday,19
2021215705,"8/26/2021 6:59:54 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Thursday,18
2021215704,"8/26/2021 6:59:44 PM","420 MCBAINE AVE","          ",1685316.63,1137826.5,HARASSMENT,,"20W ",Thursday,18
2021215702,"8/26/2021 6:59:16 PM","1907 MCKEE ST","          ",1705942.38,1142639.88,"CHECK SUBJECT",,"40E ",Thursday,18
2021215699,"8/26/2021 6:52:40 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Thursday,18
2021215694,"8/26/2021 6:42:52 PM","3707 MONTEREY DR","          ",1686184.63,1120441.75,"ASSIST OTHER AGENCY",,"60W ",Thursday,18
2021215687,"8/26/2021 6:27:34 PM","SMILEY LN/RANGE LINE ST","          ",1690503.88,1150503.63,DWI,,"10E ",Thursday,18
2021215677,"8/26/2021 6:18:49 PM","1300 I70 W","          ",1704780.63,1138907.75,"911 CHECKS",,"40E ",Thursday,18
2021215676,"8/26/2021 6:18:27 PM","2306 E BUSINESS LOOP 70","          ",1696217.88,1139715.5,"LAW ALARM",,"40W ",Thursday,18
2021215674,"8/26/2021 6:14:28 PM","2601-101 RANGE LINE ST","          ",1689453,1144905.63,"CHECK OPEN BUSINESS",,"30S ",Thursday,18
2021215672,"8/26/2021 6:13:37 PM","1001 N PROVIDENCE RD","          ",1687506.13,1139337.25,TRESPASSING,,"20E ",Thursday,18
2021215671,"8/26/2021 6:12:26 PM","RIDGEFIELD RD/MIDDLEBUSH DR","          ",1674947.25,1130278.13,"TRAFFIC HAZARD",,"50W ",Thursday,18
2021215665,"8/26/2021 6:05:03 PM","1800 PARKSIDE DR","          ",1678353,1144997.63,"911 CHECKS",,"10W ",Thursday,18
